FUND ID,Quarter,NetCashflow,NetInvestedCapital,DistYield,CapCallRate,NetMultiple,NetFlowRatio,Sentiment,Rm,Rf
167,2004-01-01,-4553865.3930782,-13456928.006921798,-0.0,-0.0,-0.4943181799999771,0.33840304345359074,2.3146585666735087,0.12927877032665808,0.012621482150051743
167,2004-04-01,-15503609.0785328,-14070932.382272698,-3.2230202496840546e-09,-0.04363636419527927,-0.46276595999997516,1.1018181778817346,-1.867265192591748,-0.04982481677440688,0.013676397880326013
167,2004-07-01,-5167869.6777273,-14070932.382272698,-0.0,-0.0,-0.46276595999997516,0.36727272488623813,0.6862601903745135,-0.05220569027147948,0.006733748661039821
167,2004-10-01,-10131071.2074998,-14173266.4562501,-0.007220218027600329,-0.0,-0.47340425999997016,0.7148014354187365,-1.6127158711896517,-0.005223293147322564,0.0142122814078567
167,2005-01-01,-8800728.630569,-14838437.7447155,-0.044827582250179354,-0.0,-0.5425531899999704,0.593103450779598,-0.47193186578943347,0.028001853472391522,0.008092417591174569
167,2005-04-01,-8289058.2606818,-15094272.929659098,-0.016949155890834816,-0.0,-0.569148939999968,0.549152536151273,1.088950596967366,0.06380844605581125,0.010332445045730724
167,2005-07-01,-12382420.5264925,-15503609.0619242,-0.016501644955264856,-0.009900990110553554,-0.5863874299999717,0.7986798736368343,0.06428001909546277,0.035781747362080264,0.0045063052650197175
167,2005-10-01,-12740589.7802398,-15708277.161924202,1.9137681166505165e-10,-0.013029315557030123,-0.5743589703012674,0.8110749287720823,-1.0777447779293061,-0.08111006079120016,0.017922435281978382
167,2006-01-01,-7572719.9644904,-16168780.4377548,-0.028481015040658537,-0.0,-0.6205128199999707,0.46835443116091624,-0.7153037092599682,0.004689799368581408,-0.003297247281917442
167,2006-04-01,-6958715.6592252,-16475782.5903874,-0.01863353992129738,-0.0,-0.6512820499999669,0.42236025032796803,0.6795977489346758,0.061398732130362316,0.00954273688554671
167,2006-07-01,-5833040.9997964,-17038619.9201018,-0.03303303509049912,-0.0,-0.7076923099999713,0.34234233917705403,-0.7303666317171367,0.031504736768219174,0.013475598025234958
167,2006-10-01,-5321370.8451844,-17294454.9974078,-0.014792896182293465,-0.0,-0.7333333299999699,0.3076923121302174,0.21645858958197486,0.05810055901560124,-0.0001673327306130675
167,2007-01-01,-3172355.6769802,-18368962.581509903,-0.0584958230130913,-0.0,-0.8410256399999715,0.17270195107117678,0.045571839903813784,0.008883592869482036,0.009052653676438096
167,2007-04-01,-1411556.0795821003,-21478023.474454,-0.11801979944565355,-0.02673564775096688,-1.0354844999999755,0.06572094872980316,-0.6516003476058171,0.009962096553500128,0.009613906673235214
167,2007-07-01,1988118.4798352,-21037577.964454003,0.010849490238327623,-0.02093613203688161,-1.0805896875045187,-0.09450320199380416,2.1439440893253257,0.029328069549414214,0.014123515027184909
167,2007-10-01,5274272.518596199,-22615825.785452798,-0.079005609377815,-0.0008718549650609288,-1.2323232299999738,-0.23321158239504902,0.6339190223180112,0.04050258236041282,0.01624106460298517
167,2008-01-01,7586982.3086644,-22829627.0566058,-0.010226505258895404,-0.0008614258109095826,-1.2578095199999728,-0.33233054091740366,-2.025142586657607,0.02991498600633849,0.007980538653310302
167,2008-04-01,7332647.387713401,-22992184.3866058,2.832095067832426e-06,-0.007070112489820606,-1.2379081279685484,-0.3189191276660545,0.18645431476942764,0.025950432290372943,0.0030774066673206757
167,2008-07-01,7611296.302383199,-23131475.6609147,-0.006024546051611017,-1.0807784322313059e-08,-1.251465879999975,-0.329044995397506,-0.661786464768388,-0.01353311431445153,0.01683617711963562
167,2008-10-01,2583550.9809147,-23131475.6609147,-0.0,-0.0,-1.251465879999975,-0.11168984714970567,0.852433334796224,0.038878189316045975,0.01608942816528145
167,2009-01-01,7750653.052099099,-23131475.440914698,1.1902504909523092e-08,-9.510850294091765e-09,-1.2514659067980582,-0.33506954936345434,-0.7925207384327007,0.026091063549571848,0.007689973259233098
167,2009-04-01,2583550.9255922,-23131475.1655922,-0.0,-0.0,-1.2514658799999743,-0.11168984714970542,-0.11473644146689901,0.07647419539559598,0.011754442470438732
167,2009-07-01,2583550.9255922,-23131475.1655922,-0.0,-0.0,-1.2514658799999743,-0.11168984714970542,0.5049872789804571,0.07994589399507536,0.011909331170633485
167,2009-10-01,2583550.9255922,-23131475.1655922,-0.0,-0.0,-1.2514658799999743,-0.11168984714970542,0.8657551941701215,0.02925782087419719,0.01283137720721228
167,2010-01-01,2583550.9255922,-23131475.1655922,-0.0,-0.0,-1.2514658799999743,-0.11168984714970542,-1.2002964070557762,0.0012357524954942876,0.01102103989457056
167,2010-04-01,2583550.9255922,-23131475.1655922,-0.0,-0.0,-1.2514658799999743,-0.11168984714970542,-0.3345012358409484,-0.011936520372711121,0.017033481208306854
167,2010-07-01,5280139.3344151005,-23244514.0588229,-0.004863015115938468,-2.021982472124869e-08,-1.2624682399999765,-0.2271563656290299,-0.4749453111609562,0.041174717703205646,0.001310202478077161
167,2010-10-01,2696588.8788229,-23244514.0588229,-0.0,-0.0,-1.2624682399999765,-0.11600969037248417,-0.6533292325737119,0.023867003417427972,0.015204119766953645
167,2011-01-01,2696588.8788229,-23244514.0588229,-0.0,-0.0,-1.2624682399999765,-0.11600969037248417,1.7654542402810969,0.0028073162214462197,0.011902359851075003
167,2011-04-01,8089766.8597485,-23244513.5888229,2.5526888215261107e-08,-2.021982513009001e-08,-1.2624682977537494,-0.34802908776023844,0.40498171096095553,0.022179842841712347,0.008914323656275603
167,2011-07-01,5711296.5699036,-23403572.5249518,-0.006796378173435621,-0.0,-1.2779500499999703,-0.24403524563672838,-1.2608839543350452,-0.011000042197406464,0.01586765749247477
167,2011-10-01,2855648.2849518,-23403572.5249518,-0.0,-0.0,-1.2779500499999703,-0.12201762281836419,0.9178619470547761,0.05490160170361094,-0.00171801595499981
167,2012-01-01,2855648.2849518,-23403572.5249518,-0.0,-0.0,-1.2779500499999703,-0.12201762281836419,2.1221561970126332,-0.0023564282392999104,0.015807607453703864
167,2012-04-01,2855648.2849518,-23403572.5249518,-0.0,-0.0,-1.2779500499999703,-0.12201762281836419,1.0324652605511468,0.08122538524027495,0.011930390238017972
167,2012-07-01,2855648.2849518,-23403572.5249518,-0.0,-0.0,-1.2779500499999703,-0.12201762281836419,-1.5193699659540134,0.04017458208954,0.004334333631615088
167,2012-10-01,2855648.2849518,-23403572.5249518,-0.0,-0.0,-1.2779500499999703,-0.12201762281836419,-0.48423407286625136,0.04967892616185335,0.012165462773283455
167,2013-01-01,2855648.2849518,-23403572.5249518,-0.0,-0.0,-1.2779500499999703,-0.12201762281836419,1.2669111491866227,-0.034745592287052096,0.008479567805993422
167,2013-04-01,2855648.2849518,-23403572.5249518,-0.0,-0.0,-1.2779500499999703,-0.12201762281836419,-0.7076694656187807,0.028469121652933405,0.022926474340322748
167,2013-07-01,6092542.7562526,-23594195.6181263,-0.008079236786019243,-0.0,-1.2965040499999723,-0.25822210067513335,0.44381942814622843,0.05702782255481374,0.019176663614324123
167,2013-10-01,6362547.6177472,-23729198.0488736,-0.0056892959664816166,-0.0,-1.3096442999999693,-0.26813159065226916,0.7746340534293368,-0.027685030090396735,0.012203449362075548
167,2014-04-01,3181273.8088736,-23729198.0488736,-0.0,-0.0,-1.3096442999999693,-0.13406579532613458,-0.05952535606180008,0.021630727334667928,0.007082927027104962
167,2014-07-01,6362546.9850611,-23729198.8261875,-1.2950875512107427e-08,-1.980682126871089e-08,-1.309644269999965,-0.2681315552061288,-3.2412673400690726,-0.04865586601233779,0.00837475185809107
167,2014-10-01,3181273.6461875,-23729198.8261875,-0.0,-0.0,-1.309644269999965,-0.13406578407850217,-1.0243876413342898,0.03575796960211459,0.007198827468811015
167,2015-01-01,6362547.925061099,-23729198.3561875,1.2950875768623108e-08,-1.9806821661021063e-08,-1.3096443299118863,-0.268131600130606,-0.2525681513931603,0.06230803237925167,0.005488769659647491
167,2015-04-01,3181273.8088736,-23729198.0488736,-0.0,-0.0,-1.3096442999999693,-0.13406579532613458,-1.2477831819648495,-0.022975797041599317,0.0070451386226527725
169,2001-04-01,-1580065.44,-790032.72,-0.0,-1.0,-0.0,2.0,1.5327389130025777,0.06655510406517787,0.01254198121341716
169,2001-07-01,-1734849.72,-867424.86,-0.0,-0.08922056949117184,-0.0,2.0,-0.1087601484568576,0.03427936626271294,0.011080580031318411
169,2001-10-01,-2509346.46,-1254673.23,-0.0,-0.30864480148349066,-0.0,2.0,0.40171172209894146,0.0642570582135364,0.0007069380693825126
169,2002-01-01,-1254673.23,-1254673.23,-0.0,-0.0,-0.0,1.0,0.6901439917111125,-0.01771989704983264,0.007903417589236557
169,2002-04-01,-2752743.3,-1376371.65,-0.0,-0.0884197375033117,-0.0,2.0,-0.40122047188583626,0.0826434077616644,0.009338355507816283
169,2002-07-01,-1376371.65,-1376371.65,-0.0,-0.0,-0.0,1.0,0.22409248181041677,0.045646491020900445,0.009802148801531971
169,2002-10-01,-2841355.84,-1420677.92,-0.0,-0.03118670979274458,-0.0,2.0,0.01259240078179486,0.005095358244864217,0.011630017166934903
169,2003-01-01,-8706471.2927558,-2954423.1786220996,-0.01061447420566396,-0.508520790410496,-0.010728350000008383,2.9469276289716806,0.09767609854883172,0.044425907326874854,-0.00020161524364357628
169,2003-04-01,-5305820.636447201,-4157885.2349306997,-0.23124826491865053,-0.05819263792258873,-0.31369875,1.2760863604104824,-0.7730097838554665,0.016221414348947215,0.010231277615708485
169,2003-07-01,-2172158.4450693,-4157885.2349306997,-0.0,-0.0,-0.31369875,0.522419047745916,0.024510174258942714,0.07658146937257135,0.006611622113359793
169,2003-10-01,-9893491.1751813,-6012333.139944,-0.07272810152655193,-0.23571254237139627,-0.31210503000000545,1.6455327648849227,0.49799829124544975,0.09599084082110995,0.0028028048663069098
169,2004-01-01,-8344411.363441,-7102138.108307499,-0.12337775117869636,-0.03006969686356789,-0.4809192300000102,1.1749153897303675,1.4511436077950417,0.12927877032665808,0.012621482150051743
169,2004-04-01,-9645376.018514499,-8361046.341589,-0.03826110156694851,-0.11230716248147764,-0.45795703000000676,1.1536087260439003,0.9592708260852069,-0.04982481677440688,0.013676397880326013
169,2004-07-01,-8432264.4008406,-9200581.2287852,-0.07416517176777275,-0.0170828555383291,-0.5615535500000008,0.9164925770623248,2.1531824575115563,-0.05220569027147948,0.006733748661039821
169,2004-10-01,-11858071.7671378,-12054466.602038499,-0.07388939242676043,-0.16285981162103103,-0.5345981599999963,0.9837077125529977,-0.7673475628880495,-0.005223293147322564,0.0142122814078567
169,2005-01-01,-10056431.8369219,-12929150.160519801,-0.054682532858205735,-0.012969520650478579,-0.6115480499999978,0.7778107386849,0.8723206367206782,0.028001853472391522,0.008092417591174569
169,2005-04-01,-8840753.869525999,-13726493.4299771,-0.0422643861971577,-0.01582352048671489,-0.6658334699999996,0.6440649911519862,0.18334200573835174,0.06380844605581125,0.010332445045730724
169,2005-07-01,-9256004.392375901,-14396375.583823502,-0.014090409260670683,-0.03244089647985984,-0.653416599999994,0.6429399079290775,2.1898029332176723,0.035781747362080264,0.0045063052650197175
169,2005-10-01,-4835713.686562,-14996236.596719,-0.040000770128336235,-0.0,-0.7223103399999902,0.32246181602789575,-0.8082982853551515,-0.08111006079120016,0.017922435281978382
169,2006-01-01,-3097699.249902,-17464729.1866895,-0.13239654536027756,-0.00894504451400615,-0.9704612599999921,0.17736886823660963,-0.8397218421807761,0.004689799368581408,-0.003297247281917442
169,2006-04-01,2875304.8960324,-19164191.4480162,-0.08867904841884792,-0.0,-1.1622033999999888,-0.1500352834520467,-0.5993926454440222,0.061398732130362316,0.00954273688554671
169,2006-07-01,4850062.939305,-20392821.745644398,-0.04141649979403139,-0.0188316754194168,-1.2052729599999914,-0.23783187043945506,-2.123895724309807,0.031504736768219174,0.013475598025234958
169,2006-10-01,4480187.0752048,-20734694.537602402,-0.016487958929803048,-0.0,-1.2422429699999908,-0.21607200757551423,-0.525755021680761,0.05810055901560124,-0.0001673327306130675
169,2007-01-01,6828553.9266924,-20930882.794545002,-0.006658468174066788,-0.0027146795745666575,-1.249635669999993,-0.32624299671068124,-0.759132661553698,0.008883592869482036,0.009052653676438096
169,2007-04-01,13403125.9551136,-25309805.2575568,-0.17301288644662235,-0.0,-1.7202789899999946,-0.529562587255064,0.15039378647620763,0.009962096553500128,0.009613906673235214
169,2007-07-01,19697326.6300112,-26131071.8062272,-0.01573940294987776,-0.015689332723899194,-1.6900146399999978,-0.7537894647443126,0.34175597577715944,0.029328069549414214,0.014123515027184909
169,2007-10-01,20108777.8356444,-26130979.1662272,2.1848212513133657e-06,-3.5452173227297933e-06,-1.6900307572363662,-0.7695378618507281,1.8761708392158862,0.04050258236041282,0.01624106460298517
169,2008-01-01,22866666.4815252,-27953443.2184083,-0.058851491776739116,-0.006346957282284398,-1.8260273800000053,-0.8180268277815134,0.9504238381860503,0.02991498600633849,0.007980538653310302
169,2008-04-01,24513048.9789885,-27953016.3284083,1.1155146776882937e-10,-1.5271697157281628e-05,-1.8261061903152664,-0.8769375258467614,-0.5769036556624031,0.025950432290372943,0.0030774066673206757
169,2008-07-01,24514223.1298411,-27952625.0522755,-2.3963903166420864e-09,-1.400011624196786e-05,-1.8261784500000124,-0.8769918061003542,-0.898414671348358,-0.01353311431445153,0.01683617711963562
169,2008-10-01,8171407.7322755,-27952625.0522755,-0.0,-0.0,-1.8261784500000124,-0.29233060283224815,0.4919191715065057,0.038878189316045975,0.01608942816528145
169,2009-01-01,8171407.7322755,-27952625.0522755,-0.0,-0.0,-1.8261784500000124,-0.29233060283224815,-1.3202332070206422,0.026091063549571848,0.007689973259233098
169,2009-04-01,24186049.1922757,-28062016.4000001,-2.7526888623726886e-10,-0.0038981995605989173,-1.8062016400000098,-0.8618785210415462,1.8314587658543537,0.07647419539559598,0.011754442470438732
